,Name,Race,Class_1,Subclass_1,Class_level_1,Class_2,Subclass_2,Class_level_2,Num_of_classes,Total_lvl,Alignment,Skills,Feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,Spellcaster,Num_of_spells
853,wonderful_pike,Dwarf,Artificer,Artillerist,8,,,,1,8,CG,Investigation; Nature; Animal Handling; Survival,,59,13,16,12,15,18,10,9,True,4
854,admiring_black,Elf,Paladin,Oath of Ancients,8,,,,1,8,CG,Athletics; History; Religion; Perception,Sentinel; Tough,84,18,18,12,14,12,8,16,True,10
855,reverent_moore,Elf,Fighter,Champion,8,,,,1,8,,Athletics; Acrobatics; History; Perception; Intimidation,,93,19,18,18,16,15,10,8,False,0
856,loving_shirley,Human,Druid,Circle of the Moon,8,,,,1,8,,Acrobatics; Stealth; Arcana; Nature; Perception,War Caster,67,16,14,16,17,12,20,11,False,0
857,quirky_mirzakhani,Human,Monk,Way of the Sun Soul,8,,,,1,8,NG,Athletics; Acrobatics; Insight; Perception; Performance,Resilient,73,19,12,20,16,11,18,14,True,1
858,dazzling_blackburn,Kenku,Monk,Way of the Open Hand,8,,,,1,8,LN,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Deception,Observant,-1,20,13,20,14,11,20,11,False,0
859,sweet_mcclintock,Gnome,Sorcerer,Divine Soul,8,,,,1,8,CG,Arcana; Religion; Insight; Persuasion,Spell Sniper,78,10,8,10,20,17,16,17,True,16
860,elastic_dewdney,Gnome,Wizard,School of Abjuration,8,,,,1,8,NG,Athletics; Investigation; Insight; Survival,Observant,34,13,8,16,10,20,11,12,True,35
861,heuristic_mendeleev,Human,Warlock,The Great Old One,8,,,,1,8,,Arcana; Animal Handling; Survival; Deception,,59,10,14,11,14,13,14,18,False,0
862,silly_lewin,Human,Artificer,Battle Smith,8,,,,1,8,,Athletics; Acrobatics; Stealth; Arcana; Investigation,Healer; Medium Armor Master,51,21,12,16,12,20,12,12,True,4
863,sleepy_dewdney,Human,Bard,College of Lore,8,,,,1,8,CG,Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception; Intimidation; Performance; Persuasion,Lucky; Actor,75,13,8,16,18,11,12,20,True,16
864,sad_hopper,Human,Fighter,Champion,8,,,,1,8,,History; Insight; Perception; Intimidation; Persuasion,Alert; Shield Master,84,18,18,14,18,12,14,8,False,0
865,nifty_carson,Orc,Revised Ranger,Monster Slayer,8,,,,1,8,,Athletics; Stealth; Investigation; Nature; Animal Handling; Survival,,94,18,18,16,14,10,18,7,True,7
866,happy_feistel,Human,Warlock,The Great Old One,8,,,,1,8,CG,Arcana; History; Investigation; Religion; Deception,Resilient,56,13,8,14,15,10,12,20,True,14
867,angry_goldstine,,Wizard,School of Enchantment,8,,,,1,8,,Athletics; History; Insight; Intimidation,War Caster,50,13,8,16,16,20,10,14,False,0
868,gifted_wright,Genasi,Sorcerer,Phoenix,8,,,,1,8,,Acrobatics; Intimidation; Performance; Persuasion,Elemental Adept,58,12,8,14,16,10,10,20,False,0
869,hungry_cohen,Human,Monk,Way of the Drunken Master,8,,,,1,8,,Athletics; Acrobatics; Stealth; Insight; Intimidation; Performance,Mobile; Charger,51,20,8,24,12,8,16,12,False,0
870,lucid_mclaren,Dwarf,Barbarian,Path of the Berserker,8,,,,1,8,CN,Athletics; Nature; Survival; Intimidation,Charger; Sentinel,97,14,15,12,16,10,14,8,False,0
871,reverent_lederberg,,Cleric,Life Domain,8,,,,1,8,LG,History; Religion; Insight; Medicine; Persuasion,Shield Master,88,19,11,20,16,14,20,18,True,31
872,competent_lumiere,Dwarf,Rogue,Assassin,8,,,,1,8,,Sleight of Hand; Stealth; Insight; Perception; Deception; Persuasion,Alert,51,17,13,16,11,10,13,14,False,0
873,fervent_hodgkin,Human,Paladin,Oath of Conquest,8,,,,1,8,LN,Athletics; Acrobatics; Animal Handling; Medicine; Survival; Intimidation,Polearm Master; Great Weapon Master; Sentinel,112,15,20,18,18,12,15,18,True,9
874,silly_ptolemy,Gnome,Ranger,Beast Master,8,,,,1,8,NG,Athletics; Nature; Animal Handling; Perception; Survival,,100,17,16,20,16,16,16,14,True,6
875,stupefied_gates,Elf,Monk,Way of the Open Hand,8,,,,1,8,,Acrobatics; Stealth; Animal Handling; Perception; Survival,Resilient; Athlete,67,21,16,20,16,14,20,14,False,0
876,serene_moser,Half-Orc,Fighter,Eldritch Knight,8,,,,1,8,,Athletics; Acrobatics; Insight; Perception; Intimidation,Tough,120,17,20,14,18,16,16,14,True,8
877,amazing_hamilton,Human,Rogue,Arcane Trickster,8,,,,1,8,CG,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Performance,Defensive Duelist; Alert,67,17,15,20,16,16,16,18,True,9
878,quirky_hamilton,Dwarf,Wizard,School of Abjuration,8,,,,1,8,CG,Arcana; History; Insight; Perception,Observant; Medium Armor Master,58,19,16,16,16,20,16,16,True,27
879,awesome_mccarthy,Gnome,Rogue,Inquisitive,8,,,,1,8,,Athletics; Stealth; Insight; Perception; Deception; Persuasion,,59,16,8,20,14,10,12,14,False,0
880,sad_pike,Dragonborn,Cleric,Life Domain,8,,,,1,8,CG,Athletics; Medicine; Intimidation; Persuasion,,80,21,12,8,14,10,16,14,True,8
881,frosty_banzai,Elf,Wizard,School of Enchantment,8,,,,1,8,CN,Athletics; Arcana; Investigation; Perception; Persuasion,,41,14,12,18,13,20,14,14,False,0
882,upbeat_kare,,Fighter,Arcane Archer,8,,,,1,8,,Stealth; History; Nature; Animal Handling; Insight; Persuasion,Magic Initiate; Sharpshooter,50,16,4,18,10,15,13,14,True,4
883,festive_einstein,Human,Artificer,Alchemist,8,,,,1,8,NG,Arcana; History; Investigation; Nature; Medicine; Perception,Prodigy,56,13,10,12,14,20,13,10,True,4
884,naughty_albattani,Gnome,Ranger,Beast Master,8,,,,1,8,,Athletics; Stealth; Animal Handling; Perception; Survival,Sharpshooter,60,16,12,20,13,13,14,11,False,0
885,stupefied_gagarin,Triton,Paladin,Oath of Vengeance,8,,,,1,8,,Athletics; Insight; Perception; Persuasion,Great Weapon Master,84,21,20,14,17,9,14,15,True,4
886,elegant_proskuriakova,Firbolg,Cleric,Life Domain,8,,,,1,8,NG,Arcana; History; Insight; Medicine,War Caster,67,20,19,11,17,14,20,9,True,8
887,naughty_morse,Tiefling,Rogue,Scout,8,,,,1,8,,Athletics; Sleight of Hand; Stealth; Investigation; Nature; Perception; Survival,,71,14,10,19,16,10,13,10,False,0
888,dreamy_shirley,Human,Cleric,Death Domain,8,,,,1,8,,Stealth; Religion; Insight; Deception,,59,12,14,11,15,9,20,13,True,8
889,xenodochial_mirzakhani,Tiefling,Warlock,The Undying,8,,,,1,8,,Arcana; History; Investigation; Religion,,71,15,10,14,14,15,12,15,True,22
890,wizardly_johnson,Elf,Sorcerer,Draconic Bloodline,8,,,,1,8,,Arcana; Animal Handling; Perception; Survival; Persuasion,,50,16,11,17,13,11,13,17,True,10
891,reverent_burnell,Human,Rogue,Thief,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,67,17,9,20,16,14,12,10,False,0
892,festive_neumann,Yaun-Ti,Warlock,The Fiend,8,,,,1,8,NE,History; Religion; Insight; Deception,,75,13,7,14,18,14,14,20,True,15
893,happy_leavitt,Gnome,Artificer,Artillerist,8,,,,1,8,,Sleight of Hand; Arcana; History; Investigation,,65,12,10,14,14,20,10,12,True,4
894,awesome_mclaren,Half-Orc,Druid,Circle of Spores,8,,,,1,8,,Nature; Religion; Medicine; Survival; Intimidation,Observant,56,15,12,14,14,12,18,10,True,7
895,angry_yalow,Human,Cleric,Life Domain,8,,,,1,8,,Athletics; Religion; Medicine; Survival,,75,18,15,15,18,12,18,12,True,17
896,laughing_mahavira,Goliath,Fighter,Battle Master,8,,,,1,8,,Athletics; Stealth; Insight; Perception; Survival,,68,18,19,18,15,11,12,14,False,0
897,elated_haslett,Human,Artificer,Artillerist,8,,,,1,8,,Acrobatics; Arcana; Insight; Perception; Persuasion,War Caster,59,16,8,14,14,20,12,10,True,4
898,stupefied_roentgen,Human,Rogue,Assassin,8,,,,1,8,,Athletics; Acrobatics; Stealth; Investigation; Perception; Deception,Sharpshooter,48,16,10,20,12,10,10,15,False,0
899,loving_moser,Half-Elf,Rogue,Arcane Trickster,8,,,,1,8,,Acrobatics; Sleight of Hand; Investigation; Animal Handling; Perception; Deception; Persuasion,,67,14,10,17,16,11,13,17,True,6
900,happy_sanderson,Halfling,Bard,College of Lore,8,,,,1,8,,Acrobatics; Stealth; Arcana; History; Investigation; Medicine; Survival; Performance,Inspiring Leader; Observant,61,15,10,16,15,14,14,17,False,0
901,boring_mirzakhani,Human,Paladin,Revised Oath of Conquest,8,,,,1,8,,Religion; Insight; Perception; Intimidation; Persuasion,Sentinel,76,16,12,14,12,10,18,18,True,4
902,admiring_elgamal,Halfling,Bard,College of Valor,8,,,,1,8,,Athletics; Acrobatics; Stealth; Performance; Persuasion,Squat Nimbleness,104,18,16,23,20,15,17,20,True,16
903,modest_raman,Goblin,Cleric,Trickery Domain,8,,,,1,8,,Stealth; Insight; Perception; Persuasion,,67,16,8,18,16,8,18,8,True,8
904,peaceful_lehmann,Genasi,Warlock,The Archfey,8,,,,1,8,,Athletics; Arcana; Nature; Survival,War Caster; Magic Initiate,66,15,15,17,15,10,12,17,True,17
905,serene_nash,Goblin,Cleric,Trickery Domain,8,,,,1,8,,Stealth; Insight; Perception; Persuasion,,49,16,8,18,16,8,18,8,True,8
906,tender_pare,Dwarf,Cleric,Life Domain,8,,,,1,8,LG,Athletics; Insight; Medicine; Survival,Resilient,59,19,16,10,14,9,20,11,True,25
907,hopeful_margulis,Human,Sorcerer,Draconic Bloodline,8,,,,1,8,LG,Arcana; History; Nature; Insight; Medicine; Persuasion,Prodigy; Spell Sniper; War Caster,70,13,11,11,15,17,17,19,True,17
908,sad_brattain,Elf,Fighter,Arcane Archer,8,,,,1,8,LN,Athletics; History; Nature; Perception; Survival; Intimidation,Elven Accuracy; Sharpshooter; Savage Attacker,68,15,16,21,13,12,13,7,True,1
909,festive_feistel,Human,Fighter,Eldritch Knight,8,,,,1,8,,Athletics; History; Intimidation; Persuasion,Mage Slayer; Magic Initiate; Inspiring Leader,74,13,19,17,15,16,17,14,True,11
910,sleepy_ritchie,Elf,Fighter,Eldritch Knight,8,,,,1,8,,Athletics; Acrobatics; Insight; Perception; Survival,,66,18,18,16,12,9,10,16,False,0
911,epic_galileo,Tiefling,Warlock,The Hexblade,8,,,,1,8,,Stealth; Investigation; Deception; Intimidation,,48,13,14,15,10,14,8,18,False,0
912,gallant_wright,Tiefling,Rogue,Arcane Trickster,8,,,,1,8,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Performance,,83,16,12,17,18,14,10,8,False,0
913,wonderful_ptolemy,Half-Elf,Wizard,School of Abjuration,8,,,,1,8,,Arcana; History; Investigation; Insight; Perception; Persuasion,,66,11,12,12,18,20,15,15,False,0
914,unruffled_heisenberg,Half-Orc,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Animal Handling; Perception; Survival; Intimidation,Great Weapon Master,93,17,20,16,18,8,12,16,False,0
915,wizardly_euler,Elf,Rogue,Assassin,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Survival; Deception; Persuasion,Alert,67,15,10,20,16,7,14,18,False,0
916,friendly_ellis,Human,Cleric,Tempest Domain,8,,,,1,8,,Athletics; Insight; Medicine; Perception; Survival,War Caster; Resilient,75,12,15,10,17,9,20,12,True,8
917,adoring_euclid,Human,Monk,Way of the Open Hand,8,,,,1,8,,Acrobatics; Stealth; Animal Handling; Insight; Survival,Mobile,67,20,13,20,16,14,20,11,False,0
918,boring_rhodes,Bugbear,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Stealth; Perception; Survival; Persuasion,Polearm Master; Sentinel,105,19,20,19,17,14,12,9,False,0
919,admiring_chatterjee,Aasimar,Cleric,Life Domain,8,,,,1,8,,History; Insight; Medicine; Persuasion,,59,12,14,10,14,8,20,12,True,8
920,eager_lewin,Goliath,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Animal Handling; Perception; Survival; Intimidation,,85,15,20,14,16,8,10,10,False,0
921,naughty_pascal,Elf,Rogue,Assassin,8,,,,1,8,,Acrobatics; Stealth; Insight; Perception; Survival; Deception; Persuasion,Alert,59,15,12,20,14,16,15,16,False,0
922,romantic_diffie,Lizardfolk,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Perception; Survival,Polearm Master; Shield Master,108,20,18,18,19,12,14,9,False,0
923,sad_curran,Bugbear,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Stealth; Perception; Survival; Intimidation,Polearm Master; Shield Master,105,19,20,19,17,14,12,9,False,0
924,hardcore_wu,Goliath,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Perception; Survival; Intimidation,Great Weapon Master; Polearm Master,100,18,20,16,17,11,13,10,False,0
925,loving_stallman,Aasimar,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Perception; Survival; Intimidation,Polearm Master; Mage Slayer,92,18,18,18,15,13,14,15,False,0
926,relaxed_varahamihira,,Cleric,Tempest Domain,8,,,,1,8,,Stealth; History; Religion; Persuasion,Lucky; Tough,114,18,10,21,20,18,20,14,True,23
927,condescending_hoover,Warforged,Sorcerer,Phoenix,8,,,,1,8,,Arcana; Religion; Insight; Intimidation,,73,12,10,13,20,14,12,16,False,0
928,friendly_khorana,Halfling,Rogue,Assassin,8,,,,1,8,,Acrobatics; Stealth; Investigation; Perception; Deception; Persuasion,,75,16,10,20,18,11,14,14,False,0
929,suspicious_herschel,Half-Orc,Paladin,Oath of Vengeance,8,,,,1,8,,Athletics; Religion; Intimidation; Persuasion,,68,18,18,10,15,11,11,20,True,4
930,heuristic_northcutt,Gith,Barbarian,Path of the Berserker,8,,,,1,8,,Athletics; Perception; Survival; Intimidation,,85,14,18,13,17,11,12,11,False,0
931,zen_jennings,Human,Bard,College of Lore,8,,,,1,8,,Acrobatics; Stealth; Arcana; History; Investigation; Religion; Insight; Perception; Persuasion,Inspiring Leader,59,16,12,20,14,14,14,20,False,0
932,confident_nash,Dwarf,Barbarian,Path of the Battlerager,8,,,,1,8,,Athletics; Survival,,122,17,20,14,20,10,13,9,False,0
933,sad_golick,Half-Elf,Warlock,The Hexblade,8,,,,1,8,,Stealth; Deception; Intimidation; Persuasion,Polearm Master; Sentinel,66,18,9,14,14,12,10,17,False,0
934,gallant_edison,Half-Elf,Warlock,The Hexblade,8,,,,1,8,NN,Insight; Deception; Intimidation; Persuasion,Great Weapon Master; Elven Accuracy,66,18,8,14,15,12,10,18,True,15
935,jovial_boyd,Shifter,Fighter,Arcane Archer,8,,,,1,8,CN,Acrobatics; Arcana; History; Nature; Perception; Survival; Intimidation,Crossbow Expert,96,18,16,20,16,19,13,13,True,1
936,naughty_booth,Human,Fighter,Purple Dragon Knight,8,,,,1,8,,History; Insight; Perception; Performance; Persuasion,Inspiring Leader,73,16,16,14,18,11,11,18,False,0
937,sleepy_bassi,Elf,Druid,Circle of the Moon,8,,,,1,8,LN,Athletics; Nature; Animal Handling; Perception; Survival,Dungeon Delver; War Caster,43,12,9,12,13,15,18,14,True,20
938,elated_cocks,Gnome,Rogue,Arcane Trickster,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Investigation; Deception; Persuasion,,51,16,11,18,12,18,11,12,True,11
939,zen_elgamal,Human,Barbarian,Path of the Battlerager,8,,,,1,8,CG,Athletics; Perception; Survival; Intimidation,Tavern Brawler,113,17,18,14,18,9,13,12,False,0
940,romantic_wilson,Yaun-Ti,Warlock,The Great Old One,8,,,,1,8,,Athletics; Arcana; Survival; Intimidation,,77,13,8,12,16,12,10,20,False,0
941,musing_swanson,Kenku,Bard,College of Lore,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Arcana; Investigation; Insight; Perception; Deception; Performance; Persuasion,,71,15,8,16,14,10,10,20,False,0
942,suspicious_swirles,Firbolg,Druid,Circle of the Moon,8,,,,1,8,,Nature; Religion; Medicine; Perception,,73,16,10,14,14,8,20,12,False,0
943,nostalgic_khayyam,Turtle,Monk,Way of the Drunken Master,8,,,,1,8,,Athletics; Acrobatics; Religion; Medicine; Survival; Performance,,69,20,10,20,14,8,16,10,False,0
944,bold_raman,Tabaxi,Rogue,Swashbuckler,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Investigation; Insight; Perception; Persuasion,,66,17,8,20,14,12,8,16,False,0
945,upbeat_jang,Halfling,Ranger,Beast Master,8,,,,1,8,,Stealth; History; Nature; Insight; Perception,,73,17,8,20,12,10,16,12,False,0
946,sad_wright,Aasimar,Paladin,Oath of Vengeance,8,,,,1,8,,Animal Handling; Insight; Survival; Persuasion,,76,18,20,8,14,8,12,16,True,4
947,compassionate_ride,Goblin,Rogue,Arcane Trickster,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,74,17,8,20,14,16,12,8,False,0
948,zen_khayyam,Aasimar,Sorcerer,Divine Soul,8,,,,1,8,,Arcana; History; Insight; Persuasion,Actor,62,12,8,14,16,10,8,20,True,1
949,hardcore_hamilton,Elf,Ranger,Hunter,8,,,,1,8,,Athletics; Stealth; Nature; Insight; Perception; Survival,Sharpshooter,92,16,10,18,14,8,16,10,False,0
950,adoring_stonebraker,Elf,Wizard,School of Evocation,8,,,,1,8,,Arcana; History; Religion; Medicine; Perception,,64,12,8,14,16,20,10,10,False,0
951,gracious_sutherland,Half-Elf,Bard,College of Whispers,8,,,,1,8,,Acrobatics; Stealth; Insight; Perception; Performance; Persuasion,Actor,62,15,10,16,12,8,12,20,False,0
952,upbeat_matsumoto,Genasi,Fighter,Battle Master,8,,,,1,8,,Athletics; Animal Handling; Insight; Persuasion,Great Weapon Master,94,17,20,13,16,8,10,12,False,0
953,fervent_neumann,Dragonborn,Cleric,Light Domain,8,,,,1,8,,History; Religion; Insight; Medicine,,66,12,16,8,14,10,20,10,True,9
954,silly_torvalds,Tiefling,Sorcerer,Wild Magic,8,,,,1,8,,Arcana; Insight; Survival; Persuasion,War Caster,65,11,8,12,16,12,10,18,False,0
955,eloquent_hoover,Human,Fighter,Eldritch Knight,8,,,,1,8,,Acrobatics; Arcana; History; Perception; Persuasion,War Caster,80,17,8,20,14,18,10,8,False,0
956,distracted_dhawan,Elf,Warlock,The Hexblade,8,,,,1,8,,Arcana; Religion; Insight; Perception; Deception,,69,13,8,16,14,10,10,20,False,0
957,serene_hermann,Bugbear,Paladin,Oath of Ancients,8,,,,1,8,,Athletics; Stealth; Religion; Insight; Intimidation,,75,19,20,12,12,8,10,16,True,4
958,brave_khayyam,Aarakocra,Monk,Way of the Long Death,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Insight,,68,18,10,20,14,8,16,10,False,0
959,epic_black,Tiefling,Wizard,School of Divination,8,,,,1,8,,Sleight of Hand; Arcana; Investigation; Deception,,62,11,8,12,16,20,10,12,False,0
960,jolly_dubinsky,Half-Orc,Barbarian,Path of the Zealot,8,,,,1,8,,Athletics; Animal Handling; Perception; Survival; Intimidation,,108,15,20,14,16,8,12,10,False,0
961,quirky_yonath,Triton,Cleric,Tempest Domain,8,,,,1,8,CG,Athletics; Perception; Survival; Persuasion,,59,18,18,14,15,11,20,16,True,8
962,kind_rhodes,Triton,Bard,College of Swords,8,,,,1,8,,Acrobatics; Sleight of Hand; Deception; Performance; Persuasion,Actor,59,15,11,16,14,10,10,18,True,14
963,quizzical_kare,Human,Fighter,Battle Master,8,,,,1,8,,Athletics; Insight; Perception; Survival; Intimidation,Polearm Master; Sentinel,68,18,20,12,15,10,13,8,False,0
964,angry_chatterjee,Human,Fighter,Samurai,8,,,,1,8,,Athletics; Acrobatics; Insight; Perception; Survival; Intimidation,Polearm Master; Sentinel,68,18,20,14,14,12,10,8,False,0
965,confident_volhard,Human,Sorcerer,Shadow Magic,8,,,,1,8,,Sleight of Hand; Stealth; Arcana; Deception; Intimidation; Persuasion,Prodigy,56,11,10,12,15,14,12,16,True,17
966,crazy_tereshkova,Dwarf,Cleric,Life Domain,8,,,,1,8,NG,History; Religion; Insight; Medicine,Magic Initiate,96,17,8,13,16,12,18,10,True,8
967,blissful_bhaskara,Kenku,Monk,Way of the Open Hand,8,,,,1,8,,Athletics; Acrobatics; Stealth; Insight; Deception,Resilient,51,20,12,20,13,11,20,10,False,0
968,stupefied_galileo,Human,Rogue,Swashbuckler,8,,,,1,8,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception,Alert,51,16,8,20,12,10,14,14,False,0
969,flamboyant_swartz,Elf,Monk,Way of the Open Hand,8,,,,1,8,,Acrobatics; Stealth; Religion; Medicine; Perception,Mobile; Athlete,59,16,8,18,14,12,14,10,False,0
970,affectionate_brahmagupta,Human,Cleric,Light Domain,8,,,,1,8,,History; Insight; Medicine; Survival,War Caster,66,18,16,14,16,12,20,9,True,9
971,sweet_swanson,Goliath,Fighter,Champion,8,,,,1,8,,Athletics; Animal Handling; Insight; Perception; Survival,Polearm Master,77,16,20,13,16,11,13,12,False,0
972,youthful_beaver,Human,Wizard,School of Divination,8,,,,1,8,NG,Arcana; Investigation; Religion; Insight; Perception,Magic Initiate,30,14,7,13,13,20,14,10,True,44
973,charming_chandrasekhar,Human,Fighter,Samurai,8,,,,1,8,,History; Religion; Insight; Perception,,77,16,20,14,18,14,13,16,False,0
974,vigilant_poincare,Dragonborn,Monk,Way of the Four Elements,8,,,,1,8,,Athletics; History; Religion; Medicine,,42,15,13,16,12,13,14,14,False,0
975,dazzling_lewin,Tiefling,Rogue,Thief,8,,,,1,8,,Acrobatics; Sleight of Hand; Stealth; Investigation; Deception; Persuasion,,46,15,8,18,10,16,11,15,False,0
976,mystifying_brahmagupta,Human,Ranger,Hunter,8,,,,1,8,,Nature; Animal Handling; Insight; Perception; Survival,,76,16,10,19,15,11,14,13,False,0
977,pedantic_mahavira,Dragonborn,Paladin,Oath of the Crown,8,,,,1,8,,Athletics; Religion; Insight; Intimidation,,72,16,18,10,14,10,14,13,True,4
978,admiring_thompson,Elf,Wizard,School of Divination,8,,,,1,8,,Arcana; History; Religion; Insight; Perception,,46,13,8,16,12,20,11,12,False,0
979,dreamy_bohr,Half-Elf,Paladin,OathBreaker,8,,,,1,8,,Athletics; History; Religion; Insight; Intimidation; Persuasion,,96,21,20,12,16,11,12,18,True,4
980,focused_turing,Half-Orc,Fighter,Champion,8,,,,1,8,,Athletics; Acrobatics; Survival; Intimidation,Savage Attacker,82,19,20,14,16,8,8,12,False,0
981,quizzical_hodgkin,Triton,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Nature; Animal Handling; Survival,,101,17,16,12,20,8,12,10,False,0
982,laughing_robinson,Triton,Barbarian,Path of the Totem Warrior,8,,,,1,8,,Athletics; Nature; Animal Handling; Survival,,101,17,16,12,20,8,12,10,False,0
